"","int_vote_trump","voted_trump","int_vote_clinton","voted_clinton","lib_conserv_scale","white_voter","latino_voter","swing_voter","swing_trump","swing_hillary","region","age","religion_important_life"
"2612",1,1,0,0,5,1,0,0,0,0,"Northeast",72,1
"2613",1,0,0,0,7,1,0,1,0,0,"South",36,1
"2614",0,0,1,1,3,1,0,0,0,0,"South",89,0
"2615",0,0,1,1,5,1,1,0,0,0,"West",24,1
"2616",0,0,1,1,4,1,0,0,0,0,"Midwest",48,0
"2617",0,0,1,1,2,1,0,0,0,0,"South",23,0
"2618",1,1,0,0,5,1,0,0,0,0,"Midwest",48,1
"2619",0,0,1,1,2,1,0,0,0,0,"West",58,1
"2620",1,0,0,0,6,1,0,1,0,0,"West",62,1
"2621",1,1,0,0,4,1,0,0,0,0,"South",76,1
"2622",1,0,0,0,7,1,0,1,0,0,"Midwest",67,1
"2623",1,1,0,0,5,1,0,0,0,0,"Midwest",70,1
"2624",0,0,1,1,3,1,0,0,0,0,"Northeast",33,0
"2625",1,1,0,0,5,1,0,0,0,0,"South",27,1
"2626",0,0,1,1,5,1,0,0,0,0,"West",67,0
"2627",1,0,0,0,5,1,0,1,0,0,"South",69,1
"2628",0,0,1,1,2,1,0,0,0,0,"West",65,0
"2629",0,0,0,1,4,1,0,0,0,1,"West",68,1
"2630",1,0,0,0,6,1,0,1,0,0,"South",39,1
"2631",1,1,0,0,4,0,0,0,0,0,"West",46,0
"2632",0,0,0,0,4,0,0,0,0,0,"Midwest",58,0
"2633",0,0,1,1,3,1,0,0,0,0,"South",63,1
"2634",1,1,0,0,6,1,0,0,0,0,"West",77,0
"2635",0,0,1,0,3,0,0,0,0,0,"South",19,0
"2636",0,0,1,0,5,0,0,0,0,0,"South",36,1
"2637",0,0,1,1,3,0,0,0,0,0,"South",56,0
"2638",0,0,1,1,3,1,0,0,0,0,"Midwest",43,0
"2639",0,0,0,0,4,1,0,0,0,0,"Midwest",26,0
"2640",0,0,1,1,5,1,0,0,0,0,"Northeast",67,1
"2641",1,1,0,0,6,1,0,0,0,0,"Midwest",57,1
"2642",1,1,0,0,6,1,0,0,0,0,"West",53,1
"2643",0,0,1,1,5,1,1,0,0,0,"South",75,0
"2644",0,0,1,1,2,1,0,0,0,0,"South",79,1
"2645",0,0,1,0,3,0,0,0,0,0,"Northeast",59,0
"2646",1,1,0,0,7,1,0,0,0,0,"Northeast",58,1
"2647",0,0,0,1,4,1,0,0,0,1,"South",34,0
"2648",0,0,0,0,4,1,0,0,0,0,"West",53,1
"2649",0,0,1,1,4,0,0,0,0,0,"South",31,1
"2650",0,0,1,1,2,0,0,0,0,0,"South",54,1
"2651",0,0,1,1,2,1,0,0,0,0,"Northeast",64,1
"2652",0,0,1,1,2,1,0,0,0,0,"South",52,0
"2653",0,0,1,1,2,1,0,0,0,0,"Northeast",32,1
"2654",0,1,0,0,3,1,0,1,1,0,"Northeast",66,0
"2655",1,1,0,0,6,1,0,0,0,0,"Midwest",68,1
"2656",0,0,1,0,2,1,0,0,0,0,"Midwest",46,0
"2657",0,1,0,0,5,1,1,1,1,0,"South",23,1
"2658",1,1,0,0,6,1,0,0,0,0,"Midwest",58,1
"2659",0,0,1,1,3,1,1,0,0,0,"Northeast",40,0
"2660",1,1,0,0,4,1,0,0,0,0,"South",81,1
"2661",1,1,0,0,7,1,0,0,0,0,"Midwest",37,1
"2662",0,0,1,1,2,1,0,0,0,0,"West",50,0
"2663",0,0,0,0,3,1,0,0,0,0,"South",25,0
"2664",1,0,0,0,4,1,0,1,0,0,"West",37,0
"2665",0,0,0,0,5,1,0,0,0,0,"South",41,1
"2666",1,1,0,0,5,1,0,0,0,0,"Northeast",55,1
"2667",0,0,0,0,1,1,0,0,0,0,"South",70,1
"2668",1,1,0,0,4,1,0,0,0,0,"South",55,1
"2669",0,1,0,0,4,1,0,1,1,0,"West",20,0
"2670",1,1,0,0,5,1,0,0,0,0,"South",62,1
"2671",1,1,0,0,5,1,0,0,0,0,"West",72,0
"2672",0,0,1,1,4,1,0,0,0,0,"South",53,0
"2673",1,1,0,0,6,1,0,0,0,0,"West",53,0
"2674",0,1,0,0,6,1,0,1,1,0,"South",79,1
"2675",0,0,1,0,5,0,0,0,0,0,"South",51,1
"2676",0,0,0,0,3,1,0,0,0,0,"South",40,0
"2677",0,0,1,0,4,0,1,0,0,0,"Midwest",60,0
"2678",0,0,1,1,3,1,0,0,0,0,"West",31,0
"2679",0,0,0,1,3,0,0,0,0,1,"Northeast",57,1
"2680",1,1,0,0,5,0,0,0,0,0,"South",32,0
"2681",0,0,1,1,2,1,0,0,0,0,"Northeast",76,1
"2682",0,0,1,1,2,1,0,0,0,0,"South",51,0
"2683",1,0,0,0,6,1,0,1,0,0,"Midwest",90,1
"2684",1,1,0,0,6,1,0,0,0,0,"South",59,1
"2685",0,0,1,0,2,1,0,0,0,0,"Midwest",75,0
"2686",0,0,1,0,1,0,0,0,0,0,"South",27,1
"2687",0,0,1,1,5,1,1,0,0,0,"West",42,0
"2688",1,1,0,0,5,1,0,0,0,0,"South",64,1
"2689",0,0,1,0,3,0,0,0,0,0,"West",49,1
"2690",0,0,1,1,3,1,0,0,0,0,"Northeast",78,0
"2691",0,0,1,1,2,1,0,0,0,0,"Midwest",67,0
"2692",0,0,0,0,4,1,0,0,0,0,"Northeast",42,0
"2693",1,1,0,0,6,1,0,0,0,0,"Midwest",52,1
"2694",0,0,0,0,5,1,0,0,0,0,"West",51,1
"2695",0,0,0,0,4,1,0,0,0,0,"Midwest",31,0
"2696",0,0,1,1,2,1,1,0,0,0,"West",78,1
"2697",0,0,0,1,2,1,0,0,0,1,"Midwest",65,0
"2698",1,1,0,0,6,1,0,0,0,0,"South",58,1
"2699",0,0,1,1,4,1,0,0,0,0,"Midwest",88,1
"2700",0,0,1,1,1,1,0,0,0,0,"Midwest",34,0
"2701",0,1,1,0,4,1,0,1,1,0,"South",72,1
"2702",0,0,0,0,3,1,0,0,0,0,"Midwest",60,1
"2703",1,1,0,0,7,1,0,0,0,0,"South",35,1
"2704",0,0,1,1,2,1,0,0,0,0,"Northeast",47,0
"2705",0,0,1,1,1,1,0,0,0,0,"Northeast",68,0
"2706",1,1,0,0,6,1,0,0,0,0,"South",43,1
"2707",0,0,0,0,6,1,0,0,0,0,"Northeast",64,1
"2708",1,1,0,0,7,1,0,0,0,0,"South",40,1
"2709",0,0,1,1,2,1,0,0,0,0,"West",60,1
"2710",1,1,0,0,5,1,0,0,0,0,"South",32,1
"2711",1,1,0,0,6,1,0,0,0,0,"South",43,1
"2712",0,0,0,1,2,0,0,0,0,1,"Midwest",25,0
"2713",1,0,0,0,5,0,0,1,0,0,"Midwest",63,1
"2714",1,0,0,0,3,0,0,1,0,0,"West",56,1
"2715",1,0,0,1,4,1,0,1,0,1,"South",66,1
"2716",0,0,1,1,2,1,0,0,0,0,"Northeast",80,1
"2717",0,0,1,1,2,1,0,0,0,0,"South",56,1
"2718",1,1,0,0,5,1,0,0,0,0,"West",58,0
"2719",1,0,0,0,4,0,0,1,0,0,"West",62,1
"2720",1,1,0,0,6,1,0,0,0,0,"Midwest",61,1
"2721",0,0,0,0,4,1,0,0,0,0,"Midwest",29,1
"2722",0,0,1,1,1,1,0,0,0,0,"West",74,1
"2723",0,0,1,0,4,1,0,0,0,0,"Northeast",73,0
"2724",0,0,0,0,4,0,0,0,0,0,"South",44,1
"2725",0,0,1,0,3,1,0,0,0,0,"West",49,0
"2726",1,0,0,0,7,1,0,1,0,0,"South",76,1
"2727",0,0,1,1,3,1,0,0,0,0,"Northeast",53,1
"2728",0,0,1,1,2,1,0,0,0,0,"West",76,1
"2729",0,0,1,1,3,0,1,0,0,0,"Northeast",68,0
"2730",1,0,0,0,4,1,0,1,0,0,"South",35,1
"2731",1,1,0,0,4,1,0,0,0,0,"Northeast",67,0
"2732",0,0,0,0,5,1,0,0,0,0,"South",46,1
"2733",1,0,0,0,5,1,0,1,0,0,"West",62,1
"2734",1,0,0,0,4,1,0,1,0,0,"West",60,1
"2735",1,1,0,0,6,1,0,0,0,0,"Midwest",71,1
"2736",0,1,0,0,6,1,0,1,1,0,"West",71,1
"2737",0,0,0,0,4,1,0,0,0,0,"West",28,0
"2738",1,1,0,0,5,1,0,0,0,0,"Northeast",47,0
"2739",1,1,0,0,4,1,0,0,0,0,"Midwest",76,1
"2740",0,0,1,0,5,0,0,0,0,0,"West",61,1
"2741",0,0,1,0,1,1,1,0,0,0,"West",20,1
"2742",0,0,1,0,2,1,1,0,0,0,"West",31,1
"2743",1,1,0,0,5,1,0,0,0,0,"South",39,1
"2744",0,0,1,1,4,1,0,0,0,0,"West",57,1
"2745",1,1,0,0,6,1,0,0,0,0,"South",79,1
"2746",1,1,0,0,6,1,0,0,0,0,"Northeast",80,1
"2747",1,1,0,0,5,1,0,0,0,0,"South",70,1
"2748",0,0,1,0,3,0,0,0,0,0,"Midwest",62,1
"2749",1,1,0,0,6,1,0,0,0,0,"West",77,0
"2750",1,1,0,0,5,1,0,0,0,0,"Northeast",77,1
"2751",1,1,0,0,5,1,0,0,0,0,"South",32,1
"2752",0,0,1,0,2,1,0,0,0,0,"West",43,0
"2753",1,1,0,0,6,1,0,0,0,0,"Midwest",63,1
"2754",1,1,0,0,4,1,0,0,0,0,"West",82,1
"2755",0,0,1,1,4,0,1,0,0,0,"South",49,1
"2756",1,0,0,0,1,1,1,1,0,0,"West",48,1
"2757",0,0,1,0,2,0,0,0,0,0,"West",27,0
"2758",0,0,0,1,6,1,0,0,0,1,"West",64,0
"2759",0,0,1,1,2,0,0,0,0,0,"Northeast",60,1
"2760",0,0,1,0,3,0,1,0,0,0,"West",26,1
"2761",0,0,0,1,5,1,0,0,0,1,"Midwest",51,1
"2762",0,0,1,1,2,1,0,0,0,0,"Midwest",37,0
"2763",0,0,0,1,5,1,0,0,0,1,"Midwest",46,0
"2764",0,0,0,0,3,1,0,0,0,0,"Midwest",32,0
"2765",0,0,0,0,6,1,0,0,0,0,"Midwest",52,1
"2766",0,1,0,0,5,1,0,1,1,0,"Midwest",39,1
"2767",1,0,0,0,5,1,0,1,0,0,"Northeast",59,1
"2768",0,0,1,0,3,0,0,0,0,0,"West",69,0
"2769",1,0,0,0,6,1,0,1,0,0,"Midwest",69,0
"2770",1,0,0,0,4,1,0,1,0,0,"South",69,0
"2771",0,0,1,1,3,0,1,0,0,0,"West",19,0
"2772",1,0,0,0,5,1,0,1,0,0,"South",49,1
"2773",0,0,1,1,3,1,0,0,0,0,"Northeast",56,1
"2774",0,0,0,0,3,0,1,0,0,0,"Midwest",75,1
"2775",0,0,1,1,7,1,1,0,0,0,"West",32,1
"2776",1,1,0,0,6,1,0,0,0,0,"South",61,1
"2777",0,0,1,1,4,1,0,0,0,0,"Northeast",68,1
"2778",0,0,0,0,2,1,0,0,0,0,"West",43,0
"2779",1,0,0,0,4,1,0,1,0,0,"Midwest",46,0
"2780",0,0,0,0,3,1,0,0,0,0,"South",29,0
"2781",1,1,0,0,5,1,0,0,0,0,"South",40,0
"2782",1,1,0,0,7,1,0,0,0,0,"Midwest",37,1
"2783",0,1,0,0,5,1,0,1,1,0,"South",59,0
"2784",0,0,0,0,5,1,0,0,0,0,"West",44,0
"2785",0,0,1,1,4,1,0,0,0,0,"Midwest",54,1
"2786",0,0,0,0,6,1,0,0,0,0,"Northeast",65,1
"2787",0,0,1,1,4,1,0,0,0,0,"West",39,0
"2788",1,1,0,0,6,1,0,0,0,0,"South",43,1
"2789",0,0,1,0,4,0,1,0,0,0,"West",20,1
"2790",0,0,1,0,2,1,0,0,0,0,"Northeast",26,0
"2791",0,0,1,1,2,1,0,0,0,0,"South",59,1
"2792",0,0,1,0,1,1,0,0,0,0,"Northeast",65,0
"2793",0,0,1,0,4,1,0,0,0,0,"Northeast",24,0
"2794",0,0,0,0,6,1,0,0,0,0,"Midwest",23,1
"2795",1,1,0,0,6,1,0,0,0,0,"West",78,1
"2796",0,0,0,0,4,1,0,0,0,0,"West",47,1
"2797",0,0,1,0,2,1,0,0,0,0,"Northeast",72,1
"2798",0,0,1,1,4,1,0,0,0,0,"Northeast",55,0
"2799",0,0,1,0,3,1,0,0,0,0,"West",47,0
"2800",0,0,1,1,1,1,0,0,0,0,"West",41,0
"2801",1,0,0,0,4,1,0,1,0,0,"Midwest",19,1
"2802",1,1,0,0,5,1,0,0,0,0,"South",48,0
"2803",0,0,0,0,4,1,0,0,0,0,"West",41,0
"2804",0,0,0,0,5,1,0,0,0,0,"Midwest",48,1
"2805",1,1,0,0,6,1,0,0,0,0,"South",80,0
"2806",1,0,0,0,6,1,0,1,0,0,"South",71,1
"2807",0,0,1,1,4,1,0,0,0,0,"Midwest",53,1
"2808",0,0,1,1,1,0,0,0,0,0,"Midwest",30,0
"2809",1,1,0,0,5,1,0,0,0,0,"Midwest",72,1
"2810",0,0,0,0,4,1,0,0,0,0,"West",29,0
"2811",1,0,0,0,4,1,0,1,0,0,"South",55,0
"2812",0,1,0,0,6,0,0,1,1,0,"Midwest",31,1
"2813",0,0,1,0,2,1,1,0,0,0,"South",32,1
"2814",0,0,0,0,4,1,0,0,0,0,"South",35,0
"2815",0,0,1,1,4,1,0,0,0,0,"Northeast",43,0
"2816",1,1,0,0,4,1,0,0,0,0,"South",54,1
"2817",1,1,0,0,7,1,0,0,0,0,"South",22,1
"2818",0,0,1,1,2,1,0,0,0,0,"South",65,0
"2819",0,0,1,1,3,1,0,0,0,0,"South",28,0
"2820",0,0,0,0,4,1,0,0,0,0,"Midwest",50,0
"2821",1,1,0,0,7,1,0,0,0,0,"Northeast",63,1
"2822",1,1,0,0,7,1,0,0,0,0,"South",66,1
"2823",0,0,1,1,2,1,0,0,0,0,"Northeast",19,1
"2824",0,0,1,0,5,1,0,0,0,0,"West",59,1
"2825",0,0,1,1,3,1,0,0,0,0,"Midwest",34,0
"2826",1,1,0,0,6,1,0,0,0,0,"Midwest",49,0
"2827",0,0,1,1,4,0,0,0,0,0,"South",65,1
"2828",0,0,1,1,2,1,0,0,0,0,"West",33,0
"2829",1,1,0,0,5,1,0,0,0,0,"Midwest",59,0
"2830",0,0,1,1,2,1,0,0,0,0,"South",44,0
"2831",1,1,0,0,6,1,0,0,0,0,"Northeast",56,1
"2832",0,0,0,0,2,1,0,0,0,0,"South",45,0
"2833",0,0,0,0,6,0,0,0,0,0,"West",21,1
"2834",1,1,0,0,6,1,0,0,0,0,"South",67,1
"2835",0,0,1,1,4,0,0,0,0,0,"West",58,1
"2836",0,0,0,1,4,1,0,0,0,1,"West",66,1
"2837",0,0,1,1,1,0,0,0,0,0,"South",37,1
"2838",1,1,0,0,7,1,0,0,0,0,"West",27,1
"2839",0,0,1,1,2,1,0,0,0,0,"West",78,0
"2840",0,0,1,1,6,1,0,0,0,0,"Midwest",26,0
"2841",0,0,0,1,5,1,0,0,0,1,"Northeast",40,0
"2842",0,0,1,0,3,1,0,0,0,0,"Midwest",70,0
"2843",0,0,1,1,2,1,0,0,0,0,"West",63,0
"2844",1,1,0,0,4,1,0,0,0,0,"West",67,1
"2845",1,1,0,0,4,1,0,0,0,0,"South",38,1
"2846",0,0,1,0,4,1,0,0,0,0,"West",59,0
"2847",0,0,1,0,5,1,0,0,0,0,"Northeast",86,1
"2848",1,1,0,0,4,1,0,0,0,0,"Midwest",45,1
"2849",1,0,0,0,6,1,0,1,0,0,"West",66,0
"2850",1,1,0,0,4,1,0,0,0,0,"South",41,1
"2851",0,0,0,1,4,1,0,0,0,1,"Midwest",48,0
"2852",1,1,0,0,6,1,0,0,0,0,"West",73,1
"2853",0,0,1,0,4,1,0,0,0,0,"Midwest",55,0
"2854",0,0,0,0,5,1,0,0,0,0,"South",26,1
"2855",1,1,0,0,4,1,0,0,0,0,"Northeast",47,1
"2856",1,1,0,0,6,1,0,0,0,0,"Northeast",69,0
"2857",0,0,1,0,6,0,0,0,0,0,"Northeast",67,1
"2858",1,1,0,0,6,1,0,0,0,0,"Midwest",54,1
"2859",1,1,0,0,6,1,0,0,0,0,"Midwest",52,1
"2860",1,1,0,0,4,1,0,0,0,0,"West",56,0
"2861",0,0,1,1,2,1,0,0,0,0,"West",70,0
"2862",0,0,1,0,4,0,0,0,0,0,"West",70,1
"2863",1,1,0,0,6,1,0,0,0,0,"West",34,1
"2864",1,1,0,0,6,1,0,0,0,0,"South",73,1
"2865",1,1,0,0,6,1,0,0,0,0,"South",58,1
"2866",0,0,0,0,4,1,0,0,0,0,"Midwest",33,0
"2867",0,0,0,1,3,1,0,0,0,1,"Northeast",23,0
"2868",1,1,0,0,4,1,0,0,0,0,"South",31,1
"2869",1,0,0,0,5,1,0,1,0,0,"Midwest",44,1
"2870",1,1,0,0,6,1,0,0,0,0,"South",61,1
"2871",0,0,0,0,5,1,1,0,0,0,"Midwest",62,1
"2872",0,0,0,0,5,1,1,0,0,0,"West",35,1
"2873",0,1,0,0,5,1,0,1,1,0,"South",60,0
"2874",1,1,0,0,7,1,0,0,0,0,"Midwest",58,1
"2875",0,0,1,1,5,1,0,0,0,0,"Midwest",40,1
"2876",0,0,0,1,4,1,0,0,0,1,"Midwest",43,1
"2877",1,1,0,0,6,1,0,0,0,0,"Midwest",61,1
"2878",0,0,1,1,3,0,0,0,0,0,"West",56,0
"2879",0,0,0,1,2,1,0,0,0,1,"South",31,0
"2880",0,1,1,0,2,1,0,1,1,0,"Northeast",18,0
"2881",0,0,0,0,6,1,0,0,0,0,"West",36,1
"2882",0,0,1,1,4,0,0,0,0,0,"Midwest",26,1
"2883",0,0,1,0,4,1,0,0,0,0,"Northeast",59,0
"2884",0,0,1,1,2,1,0,0,0,0,"South",59,0
"2885",0,0,1,0,5,1,0,0,0,0,"Midwest",38,1
"2886",1,0,0,0,6,0,0,1,0,0,"South",45,1
"2887",1,1,0,0,5,1,0,0,0,0,"West",90,1
"2888",1,1,0,0,4,1,0,0,0,0,"South",46,1
"2889",0,0,1,1,4,0,1,0,0,0,"South",58,1
"2890",1,1,0,0,6,1,0,0,0,0,"West",73,1
"2891",1,1,0,0,6,1,0,0,0,0,"West",39,1
"2892",0,0,0,1,3,1,0,0,0,1,"Midwest",22,1
"2893",1,1,0,0,5,1,0,0,0,0,"West",40,0
"2894",0,0,1,1,2,1,0,0,0,0,"Midwest",67,1
"2895",0,0,1,1,4,1,0,0,0,0,"Midwest",55,1
"2896",0,0,0,0,7,1,0,0,0,0,"West",51,0
"2897",0,0,1,1,2,0,0,0,0,0,"Northeast",36,1
"2898",0,0,1,1,4,1,0,0,0,0,"Northeast",65,1
"2899",0,1,0,0,6,1,0,1,1,0,"Northeast",90,1
"2900",0,0,0,0,5,1,0,0,0,0,"West",24,1
"2901",0,0,1,1,3,0,0,0,0,0,"Midwest",66,1
"2902",0,0,1,1,3,1,0,0,0,0,"Northeast",45,0
"2903",1,1,0,0,6,1,0,0,0,0,"Midwest",77,1
"2904",1,0,0,0,6,1,0,1,0,0,"Midwest",50,1
"2905",1,0,0,0,6,1,0,1,0,0,"South",72,1
"2906",0,0,1,1,3,1,0,0,0,0,"South",49,1
"2907",1,0,0,0,7,1,0,1,0,0,"South",70,1
"2908",0,0,1,1,2,1,0,0,0,0,"Midwest",24,0
"2909",0,0,0,0,4,1,0,0,0,0,"West",49,0
"2910",0,0,0,0,4,1,0,0,0,0,"West",26,1
"2911",0,0,1,1,3,1,0,0,0,0,"West",37,0
"2912",1,0,0,0,6,1,0,1,0,0,"Northeast",90,1
"2913",0,0,1,0,4,1,0,0,0,0,"South",41,1
"2914",0,0,1,1,2,1,0,0,0,0,"Midwest",71,0
"2915",0,0,1,1,2,1,0,0,0,0,"Midwest",37,0
"2916",1,1,0,0,6,1,0,0,0,0,"South",54,1
"2917",0,0,1,1,3,1,0,0,0,0,"West",58,1
"2918",1,1,0,0,3,1,0,0,0,0,"South",40,0
"2919",1,1,0,0,6,1,0,0,0,0,"West",72,1
"2920",1,1,0,0,6,1,0,0,0,0,"South",68,1
"2921",0,0,1,0,3,1,1,0,0,0,"South",43,1
"2922",1,0,0,0,5,1,0,1,0,0,"South",35,1
"2923",1,1,0,0,3,1,0,0,0,0,"South",48,1
"2924",1,1,0,0,6,1,0,0,0,0,"West",40,1
"2925",1,1,0,0,6,1,0,0,0,0,"South",64,1
"2926",0,0,0,0,4,0,0,0,0,0,"South",47,1
"2927",0,1,0,0,6,1,0,1,1,0,"South",60,1
"2928",1,0,0,0,2,1,0,1,0,0,"Midwest",28,1
"2929",1,1,0,0,6,0,0,0,0,0,"South",56,1
"2930",0,0,1,1,4,1,0,0,0,0,"Midwest",43,1
"2931",0,0,1,1,4,1,0,0,0,0,"Northeast",66,1
"2932",0,0,1,1,4,0,1,0,0,0,"Northeast",79,1
"2933",0,0,0,0,4,0,1,0,0,0,"South",29,1
"2934",0,0,1,1,4,1,0,0,0,0,"Midwest",81,1
"2935",1,1,0,0,4,1,0,0,0,0,"South",90,1
"2936",0,0,1,0,6,0,0,0,0,0,"West",58,1
"2937",0,0,1,1,2,1,0,0,0,0,"South",59,1
"2938",0,0,0,1,1,1,0,0,0,1,"West",88,0
"2939",0,0,0,0,2,0,0,0,0,0,"West",25,1
"2940",0,0,1,0,3,1,0,0,0,0,"South",67,1
"2941",0,0,1,1,5,0,1,0,0,0,"South",67,1
"2942",0,0,1,1,2,1,0,0,0,0,"West",70,0
"2943",0,0,1,1,2,1,0,0,0,0,"West",20,0
"2944",0,0,1,0,2,1,0,0,0,0,"Midwest",26,0
"2945",1,1,0,0,4,1,0,0,0,0,"Northeast",60,1
"2946",0,0,1,1,2,1,0,0,0,0,"Midwest",43,0
"2947",0,1,0,0,3,1,0,1,1,0,"West",32,0
"2948",0,0,0,1,3,1,0,0,0,1,"West",26,0
"2949",0,0,0,0,5,0,0,0,0,0,"West",33,1
"2950",1,1,0,0,6,1,0,0,0,0,"South",61,1
"2951",0,0,0,0,2,1,0,0,0,0,"South",65,1
"2952",0,0,1,0,1,1,1,0,0,0,"South",19,0
"2953",0,0,0,0,4,1,0,0,0,0,"Northeast",74,1
"2954",1,1,0,0,6,1,0,0,0,0,"South",46,1
"2955",0,0,1,1,4,0,1,0,0,0,"Northeast",40,1
"2956",0,0,1,0,5,1,0,0,0,0,"Northeast",61,1
"2957",0,0,1,1,4,1,0,0,0,0,"South",35,0
"2958",1,0,0,0,4,1,0,1,0,0,"Midwest",19,0
"2959",0,0,1,1,1,1,0,0,0,0,"Northeast",47,0
"2960",0,0,1,1,2,1,0,0,0,0,"Northeast",51,0
"2961",0,0,0,0,6,1,0,0,0,0,"South",25,1
"2962",0,0,1,0,2,1,0,0,0,0,"West",46,0
"2963",0,0,0,0,1,1,0,0,0,0,"South",19,0
"2964",0,0,0,0,3,1,0,0,0,0,"Northeast",58,1
"2965",1,1,0,0,5,1,0,0,0,0,"West",27,1
"2966",1,1,0,0,4,1,0,0,0,0,"Northeast",63,1
"2967",0,0,1,1,1,0,0,0,0,0,"Northeast",29,0
"2968",0,0,1,1,4,1,0,0,0,0,"Midwest",31,0
"2969",0,0,1,0,2,1,1,0,0,0,"South",18,0
"2970",0,0,1,1,4,0,0,0,0,0,"Northeast",60,0
"2971",1,1,0,0,4,1,0,0,0,0,"South",34,1
"2972",1,0,0,0,6,1,0,1,0,0,"South",90,1
"2973",1,1,0,0,5,1,0,0,0,0,"South",61,1
"2974",1,1,0,0,6,1,0,0,0,0,"Midwest",80,0
"2975",0,1,1,0,4,1,0,1,1,0,"Midwest",22,1
"2976",1,1,0,0,7,1,0,0,0,0,"West",75,1
"2977",0,0,1,1,4,0,0,0,0,0,"West",52,0
"2978",0,0,1,1,4,0,0,0,0,0,"South",22,1
"2979",0,0,0,0,4,0,0,0,0,0,"South",64,1
"2980",1,0,0,0,5,1,0,1,0,0,"South",39,1
"2981",0,0,1,1,2,1,0,0,0,0,"West",58,0
"2982",1,0,0,0,4,1,0,1,0,0,"West",39,0
"2983",1,1,0,0,6,1,0,0,0,0,"South",57,1
"2984",0,0,0,0,2,0,0,0,0,0,"Northeast",26,1
"2985",0,0,1,1,3,1,0,0,0,0,"Midwest",35,1
"2986",1,0,0,0,5,1,0,1,0,0,"South",44,0
"2987",1,1,0,0,5,1,0,0,0,0,"South",49,0
"2988",1,1,0,0,6,1,1,0,0,0,"South",38,1
"2989",0,0,1,1,4,0,0,0,0,0,"South",63,1
"2990",0,0,0,0,5,0,0,0,0,0,"Midwest",46,1
"2991",1,1,0,0,4,1,0,0,0,0,"South",57,1
"2992",0,0,1,1,2,1,0,0,0,0,"South",26,0
"2993",0,0,1,1,4,1,0,0,0,0,"Midwest",70,1
"2994",1,0,0,0,4,1,0,1,0,0,"Midwest",33,0
"2995",0,0,1,1,3,1,0,0,0,0,"West",24,0
"2996",0,0,1,1,1,1,0,0,0,0,"South",33,0
"2997",0,0,1,0,4,1,0,0,0,0,"South",60,1
"2998",1,1,0,0,5,1,0,0,0,0,"South",81,1
"2999",0,0,1,0,1,1,0,0,0,0,"Northeast",27,0
"3000",0,0,0,0,4,1,0,0,0,0,"Northeast",21,1
"3001",0,0,0,1,1,1,0,0,0,1,"Midwest",33,0
"3002",0,0,1,1,2,0,0,0,0,0,"South",47,1
"3003",0,0,1,1,2,1,0,0,0,0,"Northeast",73,0
"3004",0,0,1,1,4,0,0,0,0,0,"Northeast",28,1
"3005",1,1,0,0,7,1,0,0,0,0,"South",73,1
"3006",0,0,1,0,4,1,0,0,0,0,"Midwest",43,0
"3007",1,1,0,0,7,1,0,0,0,0,"South",29,1
"3008",0,0,1,1,2,1,0,0,0,0,"South",72,0
"3009",1,1,0,0,5,1,0,0,0,0,"South",74,1
"3010",1,0,0,0,6,1,0,1,0,0,"Northeast",22,1
"3011",0,0,1,0,4,0,0,0,0,0,"South",62,1
"3012",0,0,1,0,4,1,0,0,0,0,"West",79,1
"3013",0,0,0,0,4,1,0,0,0,0,"Midwest",40,1
"3014",0,0,1,1,2,0,0,0,0,0,"Northeast",58,0
"3015",1,0,0,0,6,1,0,1,0,0,"West",39,1
"3016",1,1,0,0,6,1,0,0,0,0,"Northeast",47,1
"3017",0,0,1,1,4,1,0,0,0,0,"Northeast",56,0
"3018",0,1,0,0,6,1,0,1,1,0,"Midwest",31,1
"3019",0,1,1,0,3,1,0,1,1,0,"West",24,0
"3020",0,0,1,1,3,1,0,0,0,0,"Midwest",69,0
"3021",0,0,1,1,6,1,0,0,0,0,"Midwest",57,1
"3022",1,1,0,0,6,1,0,0,0,0,"South",72,1
"3023",1,1,0,0,6,1,0,0,0,0,"Midwest",29,0
"3024",0,0,1,1,2,1,0,0,0,0,"Midwest",39,0
"3025",0,0,0,0,4,1,0,0,0,0,"Northeast",59,1
"3026",0,0,1,1,2,0,0,0,0,0,"South",72,1
"3027",0,0,1,1,2,1,0,0,0,0,"Midwest",60,1
"3028",1,0,0,0,6,1,1,1,0,0,"South",24,1
"3029",0,0,1,1,2,1,0,0,0,0,"Midwest",58,0
"3030",0,0,1,1,2,1,0,0,0,0,"Midwest",35,1
"3031",1,0,0,1,5,1,1,1,0,1,"South",68,1
"3032",0,0,1,1,1,0,0,0,0,0,"South",32,0
"3033",0,0,1,1,1,1,0,0,0,0,"South",34,0
"3034",0,0,1,0,3,1,0,0,0,0,"South",65,0
"3035",1,1,0,0,4,1,0,0,0,0,"Midwest",35,1
"3036",1,1,0,0,1,1,0,0,0,0,"West",41,0
"3037",1,0,0,0,6,1,0,1,0,0,"West",60,1
"3038",0,0,1,1,2,1,0,0,0,0,"Midwest",57,1
"3039",0,0,0,0,4,0,1,0,0,0,"South",37,1
"3040",0,0,0,0,3,1,0,0,0,0,"West",46,1
"3041",0,0,1,1,5,1,0,0,0,0,"West",60,1
"3042",1,1,0,0,4,1,0,0,0,0,"South",51,0
